distance;cluster
0,75;6441
0,75;6440
0,75;6439
0,75;6438
0,75;6437
0,75;6436
0,75;6435
0,75;6434
0,75;6433
0,75;6432
0,75;6431
0,75;6430
0,75;6429
0,75;6428
0,75;6427
0,75;6426
0,75;6425
0,75;6424
0,75;6423
0,75;6422
0,75;6421
0,75;6420
0,75;6419
0,75;6418
0,75;6417
0,75;6416
0,75;6415
0,75;6414
0,75;6413
0,75;6412
0,75;6411
0,75;6410
0,75;6409
0,75;6408
0,75;6407
0,75;6406
0,75;6405
0,75;6404
0,75;6403
0,75;6402
0,75;6401
0,75;6400
0,75;6399
0,75;6398
0,75;6397
0,75;6396
0,75;6395
0,75;6394
0,75;6393
0,75;6392
0,75;6391
0,75;6390
0,75;6389
0,75;6388
0,75;6387
0,75;6386
0,75;6385
0,75;6384
0,75;6383
0,75;6382
0,75;6381
0,75;6380
0,75;6379
0,75;6378
0,75;6377
0,75;6376
0,75;6375
0,75;6374
0,75;6373
0,75;6372
0,75;6371
0,75;6370
0,75;6369
0,75;6368
0,75;6367
0,75;6366
0,75;6365
0,75;6364
0,75;6363
0,75;6362
0,75;6361
0,75;6360
0,75;6359
0,75;6358
0,75;6357
0,75;6356
0,75;6355
0,75;6354
0,75;6353
0,75;6352
0,75;6351
0,75;6350
0,75;6349
0,75;6348
0,75;6347
0,75;6346
0,75;6345
0,75;6344
0,75;6343
0,75;6342
0,75;6341
0,75;6340
0,75;6339
0,75;6338
0,75;6337
0,75;6336
0,75;6335
0,75;6334
0,75;6333
0,75;6332
0,75;6331
0,75;6330
0,75;6329
0,75;6328
0,75;6327
0,75;6326
0,75;6325
0,75;6324
0,75;6323
0,75;6322
0,75;6321
0,75;6320
0,75;6319
0,75;6318
0,75;6317
0,75;6316
0,75;6315
0,75;6314
0,75;6313
0,75;6312
0,75;6311
0,75;6310
0,75;6309
0,75;6308
0,75;6307
0,75;6306
0,75;6305
0,75;6304
0,75;6303
0,75;6302
0,75;6301
0,75;6300
0,75;6299
0,75;6298
0,75;6297
0,75;6296
0,75;6295
0,75;6294
0,75;6293
0,75;6292
0,75;6291
0,75;6290
0,75;6289
0,75;6288
0,75;6287
0,75;6286
0,75;6285
0,75;6284
0,75;6283
0,75;6282
0,75;6281
0,75;6280
0,75;6279
0,75;6278
0,75;6277
0,75;6276
0,75;6275
0,75;6274
0,75;6273
0,75;6272
0,75;6271
0,75;6270
0,75;6269
0,75;6268
0,75;6267
0,75;6266
0,75;6265
0,75;6264
0,75;6263
0,75;6262
0,75;6261
0,75;6260
0,75;6259
0,75;6258
0,75;6257
0,75;6256
0,75;6255
0,75;6254
0,75;6253
0,75;6252
0,75;6251
0,75;6250
0,75;6249
0,75;6248
0,75;6247
0,75;6246
0,75;6245
0,75;6244
0,75;6243
0,75;6242
0,75;6241
0,75;6240
0,75;6239
0,75;6238
0,75;6237
0,75;6236
0,75;6235
0,75;6234
0,75;6233
0,75;6232
0,75;6231
0,75;6230
0,75;6229
0,75;6228
0,75;6227
0,75;6226
0,75;6225
0,75;6224
0,75;6223
0,75;6222
0,75;6221
0,75;6220
0,75;6219
0,75;6218
0,75;6217
0,75;6216
0,75;6215
0,75;6214
0,75;6213
0,75;6212
0,75;6211
0,75;6210
0,75;6209
0,75;6208
0,75;6207
0,75;6206
0,75;6205
0,75;6204
0,75;6203
0,75;6202
0,75;6201
0,75;6200
0,75;6199
0,75;6198
0,75;6197
0,75;6196
0,75;6195
0,75;6194
0,75;6193
0,75;6192
0,75;6191
0,75;6190
0,75;6189
0,75;6188
0,75;6187
0,75;6186
0,75;6185
0,75;6184
0,75;6183
0,75;6182
0,75;6181
0,75;6180
0,75;6179
0,75;6178
0,75;6177
0,75;6176
0,75;6175
0,75;6174
0,75;6173
0,75;6172
0,75;6171
0,75;6170
0,75;6169
0,75;6168
0,75;6167
0,75;6166
0,75;6165
0,75;6164
0,75;6163
0,75;6162
0,75;6161
0,75;6160
0,75;6159
0,75;6158
0,75;6157
0,75;6156
0,75;6155
0,75;6154
0,75;6153
0,75;6152
0,75;6151
0,75;6150
0,75;6149
0,75;6148
0,75;6147
0,75;6146
0,75;6145
0,75;6144
0,75;6143
0,75;6142
0,75;6141
0,75;6140
0,75;6139
0,75;6138
0,75;6137
0,75;6136
0,75;6135
0,75;6134
0,75;6133
0,75;6132
0,75;6131
0,75;6130
0,75;6129
0,75;6128
0,75;6127
0,75;6126
0,75;6125
0,75;6124
0,75;6123
0,75;6122
0,75;6121
0,75;6120
0,75;6119
0,75;6118
0,75;6117
0,75;6116
0,75;6115
0,75;6114
0,75;6113
0,75;6112
0,75;6111
0,75;6110
0,75;6109
0,75;6108
0,75;6107
0,75;6106
0,75;6105
0,75;6104
0,75;6103
0,75;6102
0,75;6101
0,75;6100
0,75;6099
0,75;6098
0,75;6097
0,75;6096
0,75;6095
0,75;6094
0,75;6093
0,75;6092
0,75;6091
0,75;6090
0,75;6089
0,75;6088
0,75;6087
0,75;6086
0,75;6085
0,75;6084
0,75;6083
0,75;6082
0,75;6081
0,75;6080
0,75;6079
0,75;6078
0,75;6077
0,75;6076
0,75;6075
0,75;6074
0,75;6073
0,75;6072
0,75;6071
0,75;6070
0,75;6069
0,75;6068
0,75;6067
0,75;6066
0,75;6065
0,75;6064
0,75;6063
0,75;6062
0,75;6061
0,75;6060
0,75;6059
0,75;6058
0,75;6057
0,75;6056
0,75;6055
0,75;6054
0,75;6053
0,75;6052
0,75;6051
0,75;6050
0,75;6049
0,75;6048
0,75;6047
0,75;6046
0,75;6045
0,75;6044
0,75;6043
0,75;6042
0,75;6041
0,75;6040
0,75;6039
0,75;6038
0,75;6037
0,75;6036
0,75;6035
0,75;6034
0,75;6033
0,75;6032
0,75;6031
0,75;6030
0,75;6029
0,75;6028
0,75;6027
0,75;6026
0,75;6025
0,75;6024
0,75;6023
0,75;6022
0,75;6021
0,75;6020
0,75;6019
0,75;6018
0,75;6017
0,75;6016
0,75;6015
0,75;6014
0,75;6013
0,75;6012
0,75;6011
0,75;6010
0,75;6009
0,75;6008
0,75;6007
0,75;6006
0,75;6005
0,75;6004
0,75;6003
0,75;6002
0,75;6001
0,75;6000
0,75;5999
0,75;5998
0,75;5997
0,75;5996
0,75;5995
0,75;5994
0,75;5993
0,75;5992
0,75;5991
0,75;5990
0,75;5989
0,75;5988
0,75;5987
0,75;5986
0,75;5985
0,75;5984
0,75;5983
0,75;5982
0,75;5981
0,75;5980
0,75;5979
0,75;5978
0,75;5977
0,75;5976
0,75;5975
0,75;5974
0,75;5973
0,75;5972
0,75;5971
0,75;5970
0,75;5969
0,75;5968
0,75;5967
0,75;5966
0,75;5965
0,75;5964
0,75;5963
0,75;5962
0,75;5961
0,75;5960
0,75;5959
0,75;5958
0,75;5957
0,75;5956
0,75;5955
0,75;5954
0,75;5953
0,75;5952
0,75;5951
0,75;5950
0,75;5949
0,75;5948
0,75;5947
0,75;5946
0,75;5945
0,75;5944
0,75;5943
0,75;5942
0,75;5941
0,75;5940
0,75;5939
0,75;5938
0,75;5937
0,75;5936
0,75;5935
0,75;5934
0,75;5933
0,75;5932
0,75;5931
0,75;5930
0,75;5929
0,75;5928
0,75;5927
0,75;5926
0,75;5925
0,75;5924
0,75;5923
0,75;5922
0,75;5921
0,75;5920
0,75;5919
0,75;5918
0,75;5917
0,75;5916
0,75;5915
0,75;5914
0,75;5913
0,75;5912
0,75;5911
0,75;5910
0,75;5909
0,75;5908
0,75;5907
0,75;5906
0,75;5905
0,75;5904
0,75;5903
0,75;5902
0,75;5901
0,75;5900
0,75;5899
0,75;5898
0,75;5897
0,75;5896
0,75;5895
0,75;5894
0,75;5893
0,75;5892
0,75;5891
0,75;5890
0,75;5889
0,75;5888
0,75;5887
0,75;5886
0,75;5885
0,75;5884
0,75;5883
0,75;5882
0,75;5881
0,75;5880
0,75;5879
0,75;5878
0,8072917;5877
0,8333333;5876
0,8333333;5875
0,8333333;5874
0,8333333;5873
0,8333333;5872
0,8333333;5871
0,8333333;5870
0,8333333;5869
0,8333333;5868
0,8333333;5867
0,8333333;5866
0,8333333;5865
0,8333333;5864
0,8333333;5863
0,8333333;5862
0,8333333;5861
0,8333333;5860
0,8333333;5859
0,8333333;5858
0,8333333;5857
0,8333333;5856
0,8333333;5855
0,875;5854
0,875;5853
0,875;5852
0,875;5851
0,875;5850
0,875;5849
0,875;5848
0,875;5847
0,875;5846
0,875;5845
0,875;5844
0,875;5843
0,875;5842
0,875;5841
0,875;5840
0,875;5839
0,875;5838
0,875;5837
0,875;5836
0,875;5835
0,875;5834
0,875;5833
0,875;5832
0,875;5831
0,875;5830
0,875;5829
0,875;5828
0,875;5827
0,875;5826
0,875;5825
0,875;5824
0,875;5823
0,875;5822
0,875;5821
0,875;5820
0,875;5819
0,875;5818
0,875;5817
0,875;5816
0,875;5815
0,875;5814
0,875;5813
0,875;5812
0,875;5811
0,875;5810
0,875;5809
0,875;5808
0,875;5807
0,875;5806
0,875;5805
0,875;5804
0,875;5803
0,875;5802
0,875;5801
0,875;5800
0,875;5799
0,875;5798
0,875;5797
0,875;5796
0,875;5795
0,875;5794
0,875;5793
0,875;5792
0,875;5791
0,875;5790
0,875;5789
0,875;5788
0,875;5787
0,875;5786
0,875;5785
0,875;5784
0,875;5783
0,875;5782
0,875;5781
0,875;5780
0,875;5779
0,875;5778
0,875;5777
0,875;5776
0,875;5775
0,875;5774
0,875;5773
0,875;5772
0,875;5771
0,875;5770
0,875;5769
0,875;5768
0,875;5767
0,875;5766
0,875;5765
0,875;5764
0,875;5763
0,875;5762
0,875;5761
0,875;5760
0,875;5759
0,875;5758
0,875;5757
0,875;5756
0,875;5755
0,875;5754
0,875;5753
0,875;5752
0,875;5751
0,875;5750
0,875;5749
0,875;5748
0,875;5747
0,875;5746
0,875;5745
0,875;5744
0,875;5743
0,875;5742
0,875;5741
0,875;5740
0,875;5739
0,875;5738
0,875;5737
0,875;5736
0,875;5735
0,875;5734
0,875;5733
0,875;5732
0,875;5731
0,875;5730
0,875;5729
0,875;5728
0,875;5727
0,875;5726
0,875;5725
0,875;5724
0,875;5723
0,875;5722
0,875;5721
0,875;5720
0,875;5719
0,875;5718
0,875;5717
0,875;5716
0,875;5715
0,875;5714
0,875;5713
0,875;5712
0,875;5711
0,875;5710
0,875;5709
0,875;5708
0,8806818;5707
0,8806818;5706
0,8806818;5705
0,8806818;5704
0,9375;5703
0,9375;5702
0,9375;5701
0,9375;5700
0,9375;5699
0,9375;5698
0,9375;5697
0,9375;5696
0,9375;5695
0,9375;5694
0,9375;5693
0,9375;5692
0,9375;5691
0,9375;5690
0,9375;5689
0,9375;5688
0,9375;5687
0,9375;5686
0,9375;5685
0,9375;5684
0,9375;5683
0,9375;5682
0,9375;5681
0,9375;5680
0,9375;5679
0,9375;5678
0,9375;5677
0,9375;5676
0,96875;5675
0,96875;5674
0,96875;5673
0,96875;5672
0,96875;5671
0,96875;5670
1,0;5669
1,0;5668
1,0;5667
1,0;5666
1,0;5665
1,0;5664
1,0;5663
1,0;5662
1,0;5661
1,0;5660
1,0;5659
1,0;5658
1,0;5657
1,0;5656
1,0;5655
1,0;5654
1,0;5653
1,0;5652
1,0;5651
1,0;5650
1,0;5649
1,0;5648
1,0;5647
1,0;5646
1,0;5645
1,0;5644
1,0;5643
1,0;5642
1,0;5641
1,0;5640
1,0;5639
1,0;5638
1,0;5637
1,0;5636
1,0;5635
1,0;5634
1,0;5633
1,0;5632
1,0;5631
1,0;5630
1,0;5629
1,0;5628
1,0;5627
1,0;5626
1,0;5625
1,0;5624
1,0;5623
1,0;5622
1,0;5621
1,0;5620
1,0;5619
1,0;5618
1,0;5617
1,0;5616
1,0;5615
1,0;5614
1,0;5613
1,0;5612
1,0;5611
1,0;5610
1,0;5609
1,0;5608
1,0;5607
1,0;5606
1,0;5605
1,0;5604
1,0;5603
1,0;5602
1,0;5601
1,0;5600
1,0;5599
1,0;5598
1,0;5597
1,0;5596
1,0;5595
1,0;5594
1,0;5593
1,0;5592
1,0;5591
1,0;5590
1,0;5589
1,0;5588
1,0;5587
1,0;5586
1,0;5585
1,0;5584
1,0;5583
1,0;5582
1,0;5581
1,0;5580
1,0;5579
1,0;5578
1,0;5577
1,0;5576
1,0;5575
1,0;5574
1,0;5573
1,0;5572
1,0;5571
1,0;5570
1,0;5569
1,0;5568
1,0;5567
1,0;5566
1,0;5565
1,0;5564
1,0;5563
1,0;5562
1,0;5561
1,0;5560
1,0;5559
1,0;5558
1,0;5557
1,0;5556
1,0;5555
1,0;5554
1,0;5553
1,0;5552
1,0;5551
1,0;5550
1,0;5549
1,0;5548
1,0;5547
1,0;5546
1,0;5545
1,0;5544
1,0;5543
1,0;5542
1,0;5541
1,0;5540
1,0;5539
1,0;5538
1,0;5537
1,0;5536
1,0;5535
1,0;5534
1,0;5533
1,0;5532
1,0;5531
1,0;5530
1,0;5529
1,0;5528
1,0;5527
1,0;5526
1,0;5525
1,0;5524
1,0;5523
1,0;5522
1,0;5521
1,0;5520
1,0;5519
1,0;5518
1,0;5517
1,0;5516
1,0;5515
1,0;5514
1,0;5513
1,0;5512
1,0;5511
1,0;5510
1,0;5509
1,0;5508
1,0;5507
1,0;5506
1,0;5505
1,0;5504
1,0;5503
1,0;5502
1,0;5501
1,0;5500
1,0;5499
1,0;5498
1,0;5497
1,0;5496
1,0;5495
1,0;5494
1,0;5493
1,0;5492
1,0;5491
1,0;5490
1,0;5489
1,0;5488
1,0;5487
1,0;5486
1,0;5485
1,0;5484
1,0;5483
1,0;5482
1,0;5481
1,0;5480
1,0;5479
1,0;5478
1,0;5477
1,0;5476
1,0;5475
1,0;5474
1,0;5473
1,0;5472
1,0;5471
1,0;5470
1,0;5469
1,0;5468
1,0;5467
1,0;5466
1,0;5465
1,0;5464
1,0;5463
1,0;5462
1,0;5461
1,0;5460
1,0;5459
1,0;5458
1,0;5457
1,0;5456
1,0;5455
1,0;5454
1,0;5453
1,0;5452
1,0;5451
1,0;5450
1,0;5449
1,0;5448
1,0;5447
1,0;5446
1,0;5445
1,0;5444
1,0;5443
1,0;5442
1,0;5441
1,0;5440
1,0;5439
1,0;5438
1,0;5437
1,0;5436
1,0;5435
1,0;5434
1,0;5433
1,0;5432
1,0;5431
1,0;5430
1,0;5429
1,0;5428
1,0;5427
1,0;5426
1,0;5425
1,0;5424
1,0;5423
1,0;5422
1,0;5421
1,0;5420
1,0;5419
1,0;5418
1,0;5417
1,0;5416
1,0;5415
1,0;5414
1,0;5413
1,0;5412
1,0;5411
1,0;5410
1,0;5409
1,0;5408
1,0;5407
1,0;5406
1,0;5405
1,0;5404
1,0;5403
1,0;5402
1,0;5401
1,0;5400
1,0;5399
1,0;5398
1,0;5397
1,0;5396
1,0;5395
1,0;5394
1,0;5393
1,0;5392
1,0;5391
1,0;5390
1,0;5389
1,0;5388
1,0;5387
1,0;5386
1,0;5385
1,0;5384
1,0;5383
1,0;5382
1,0;5381
1,0;5380
1,0;5379
1,0;5378
1,0;5377
1,0;5376
1,0;5375
1,0;5374
1,0;5373
1,0;5372
1,0;5371
1,0;5370
1,0;5369
1,0;5368
1,0;5367
1,0;5366
1,0;5365
1,0;5364
1,0;5363
1,0;5362
1,0;5361
1,0;5360
1,0;5359
1,0;5358
1,0;5357
1,0;5356
1,0;5355
1,0;5354
1,0;5353
1,0;5352
1,0;5351
1,0;5350
1,0;5349
1,0;5348
1,0;5347
1,0;5346
1,0;5345
1,0;5344
1,0;5343
1,0;5342
1,0;5341
1,0;5340
1,0;5339
1,0;5338
1,0;5337
1,0;5336
1,0;5335
1,0;5334
1,0;5333
1,0;5332
1,0;5331
1,0;5330
1,0;5329
1,0;5328
1,0;5327
1,0;5326
1,0;5325
1,0;5324
1,0;5323
1,0;5322
1,0;5321
1,0;5320
1,0;5319
1,0;5318
1,0;5317
1,0;5316
1,0;5315
1,0;5314
1,0;5313
1,0;5312
1,0;5311
1,0;5310
1,0;5309
1,0;5308
1,0;5307
1,0;5306
1,0;5305
1,0;5304
1,0;5303
1,0;5302
1,0;5301
1,0;5300
1,0;5299
1,0;5298
1,0;5297
1,0;5296
1,0;5295
1,0;5294
1,05;5293
1,05;5292
1,05;5291
1,05;5290
1,05;5289
1,05;5288
1,05;5287
1,05;5286
1,05;5285
1,05;5284
1,05;5283
1,05;5282
1,05;5281
1,05;5280
1,05;5279
1,05;5278
1,05;5277
1,05;5276
1,05;5275
1,05;5274
1,05;5273
1,05;5272
1,05;5271
1,05;5270
1,05;5269
1,05;5268
1,05;5267
1,05;5266
1,05;5265
1,05;5264
1,05;5263
1,05;5262
1,05;5261
1,05;5260
1,05;5259
1,05;5258
1,05;5257
1,05;5256
1,05;5255
1,05;5254
1,05;5253
1,05;5252
1,05;5251
1,05;5250
1,05;5249
1,05;5248
1,05;5247
1,05;5246
1,05;5245
1,05;5244
1,05;5243
1,05;5242
1,05;5241
1,05;5240
1,05;5239
1,05;5238
1,05;5237
1,05;5236
1,05;5235
1,05;5234
1,05;5233
1,05;5232
1,05;5231
1,05;5230
1,05;5229
1,05;5228
1,05;5227
1,05;5226
1,05;5225
1,05;5224
1,05;5223
1,05;5222
1,05;5221
1,05;5220
1,05;5219
1,05;5218
1,05;5217
1,05;5216
1,05;5215
1,05;5214
1,05;5213
1,05;5212
1,05;5211
1,05;5210
1,05;5209
1,05;5208
1,05;5207
1,05;5206
1,05;5205
1,05;5204
1,05;5203
1,05;5202
1,05;5201
1,05;5200
1,05;5199
1,05;5198
1,05;5197
1,05;5196
1,05;5195
1,05;5194
1,05;5193
1,05;5192
1,05;5191
1,05;5190
1,05;5189
1,05;5188
1,05;5187
1,05;5186
1,05;5185
1,05;5184
1,05;5183
1,05;5182
1,05;5181
1,05;5180
1,05;5179
1,05;5178
1,05;5177
1,05;5176
1,05;5175
1,05;5174
1,05;5173
1,05;5172
1,05;5171
1,05;5170
1,05;5169
1,05;5168
1,05;5167
1,05;5166
1,05;5165
1,05;5164
1,05;5163
1,05;5162
1,05;5161
1,05;5160
1,05;5159
1,05;5158
1,05;5157
1,05;5156
1,05;5155
1,05;5154
1,05;5153
1,05;5152
1,05;5151
1,05;5150
1,05;5149
1,05;5148
1,05;5147
1,05;5146
1,05;5145
1,05;5144
1,05;5143
1,05;5142
1,05;5141
1,05;5140
1,05;5139
1,05;5138
1,05;5137
1,05;5136
1,05;5135
1,05;5134
1,05;5133
1,05;5132
1,05;5131
1,05;5130
1,05;5129
1,05;5128
1,05;5127
1,05;5126
1,05;5125
1,05;5124
1,05;5123
1,05;5122
1,05;5121
1,05;5120
1,05;5119
1,05;5118
1,05;5117
1,05;5116
1,05;5115
1,05;5114
1,05;5113
1,05;5112
1,05;5111
1,05;5110
1,05;5109
1,05;5108
1,05;5107
1,05;5106
1,05;5105
1,05;5104
1,05;5103
1,05;5102
1,05;5101
1,05;5100
1,05;5099
1,05;5098
1,05;5097
1,05;5096
1,05;5095
1,05;5094
1,05;5093
1,05;5092
1,05;5091
1,05;5090
1,05;5089
1,05;5088
1,05;5087
1,05;5086
1,05;5085
1,05;5084
1,05;5083
1,05;5082
1,05;5081
1,05;5080
1,05;5079
1,05;5078
1,05;5077
1,05;5076
1,05;5075
1,05;5074
1,05;5073
1,05;5072
1,05;5071
1,05;5070
1,05;5069
1,05;5068
1,05;5067
1,05;5066
1,05;5065
1,05;5064
1,05;5063
1,05;5062
1,05;5061
1,05;5060
1,05;5059
1,05;5058
1,05;5057
1,05;5056
1,05;5055
1,05;5054
1,05;5053
1,05;5052
1,05;5051
1,05;5050
1,05;5049
1,05;5048
1,05;5047
1,05;5046
1,05;5045
1,05;5044
1,05;5043
1,05;5042
1,05;5041
1,05;5040
1,0714285;5039
1,0714285;5038
1,0714285;5037
1,0714285;5036
1,0714285;5035
1,0714285;5034
1,0714285;5033
1,0714285;5032
1,0714285;5031
1,0714285;5030
1,0714285;5029
1,0714285;5028
1,0714285;5027
1,0714285;5026
1,0714285;5025
1,0714285;5024
1,0714285;5023
1,0714285;5022
1,0714285;5021
1,0714285;5020
1,0714285;5019
1,0714285;5018
1,0714285;5017
1,0714285;5016
1,0714285;5015
1,0714285;5014
1,0714285;5013
1,0714285;5012
1,0714285;5011
1,0714285;5010
1,0714285;5009
1,0714285;5008
1,0714285;5007
1,0714285;5006
1,0714285;5005
1,0714285;5004
1,0714285;5003
1,0714285;5002
1,0714285;5001
1,0714285;5000
1,0714285;4999
1,0714285;4998
1,0714285;4997
1,0714285;4996
1,0714285;4995
1,0714285;4994
1,0714285;4993
1,0714285;4992
1,0714285;4991
1,0714285;4990
1,0714285;4989
1,0714285;4988
1,0714285;4987
1,0714285;4986
1,0714285;4985
1,0738636;4984
1,0738636;4983
1,0763888;4982
1,0763888;4981
1,0763888;4980
1,0763888;4979
1,0763888;4978
1,0763888;4977
1,0763888;4976
1,0763888;4975
1,0763888;4974
1,0763888;4973
1,0763888;4972
1,0763888;4971
1,0763888;4970
1,0763888;4969
1,0763888;4968
1,2109375;4967
1,2109375;4966
1,2109375;4965
1,2109375;4964
1,2109375;4963
1,2109375;4962
1,2109375;4961
1,2109375;4960
1,2109375;4959
1,2109375;4958
1,2109375;4957
1,2109375;4956
1,2109375;4955
1,2109375;4954
1,25;4953
1,25;4952
1,25;4951
1,25;4950
1,25;4949
1,25;4948
1,25;4947
1,25;4946
1,25;4945
1,25;4944
1,25;4943
1,25;4942
1,25;4941
1,25;4940
1,25;4939
1,25;4938
1,25;4937
1,25;4936
1,25;4935
1,25;4934
1,25;4933
1,25;4932
1,25;4931
1,25;4930
1,25;4929
1,25;4928
1,25;4927
1,25;4926
1,25;4925
1,25;4924
1,25;4923
1,25;4922
1,25;4921
1,25;4920
1,25;4919
1,25;4918
1,25;4917
1,25;4916
1,25;4915
1,25;4914
1,25;4913
1,25;4912
1,25;4911
1,25;4910
1,25;4909
1,25;4908
1,25;4907
1,25;4906
1,25;4905
1,25;4904
1,25;4903
1,25;4902
1,25;4901
1,25;4900
1,25;4899
1,25;4898
1,25;4897
1,25;4896
1,25;4895
1,25;4894
1,25;4893
1,25;4892
1,25;4891
1,25;4890
1,25;4889
1,25;4888
1,25;4887
1,25;4886
1,25;4885
1,25;4884
1,25;4883
1,25;4882
1,25;4881
1,25;4880
1,25;4879
1,25;4878
1,25;4877
1,25;4876
1,25;4875
1,25;4874
1,25;4873
1,25;4872
1,25;4871
1,25;4870
1,25;4869
1,25;4868
1,25;4867
1,25;4866
1,25;4865
1,25;4864
1,25;4863
1,25;4862
1,25;4861
1,25;4860
1,25;4859
1,25;4858
1,25;4857
1,25;4856
1,25;4855
1,25;4854
1,25;4853
1,25;4852
1,25;4851
1,25;4850
1,25;4849
1,25;4848
1,25;4847
1,25;4846
1,25;4845
1,25;4844
1,25;4843
1,25;4842
1,25;4841
1,25;4840
1,25;4839
1,25;4838
1,25;4837
1,25;4836
1,25;4835
1,25;4834
1,25;4833
1,25;4832
1,25;4831
1,25;4830
1,25;4829
1,25;4828
1,25;4827
1,25;4826
1,25;4825
1,25;4824
1,25;4823
1,25;4822
1,25;4821
1,25;4820
1,25;4819
1,25;4818
1,25;4817
1,25;4816
1,25;4815
1,3125;4814
1,3125;4813
1,3125;4812
1,3125;4811
1,3125;4810
1,3125;4809
1,3125;4808
1,3125;4807
1,3125;4806
1,3125;4805
1,3125;4804
1,3125;4803
1,3125;4802
1,3125;4801
1,3125;4800
1,3125;4799
1,3125;4798
1,3125;4797
1,3125;4796
1,3125;4795
1,3125;4794
1,3125;4793
1,3125;4792
1,3125;4791
1,3125;4790
1,3125;4789
1,3125;4788
1,3125;4787
1,3125;4786
1,3125;4785
1,3125;4784
1,3125;4783
1,3125;4782
1,3125;4781
1,3125;4780
1,3125;4779
1,3125;4778
1,3125;4777
1,3125;4776
1,3125;4775
1,3125;4774
1,3125;4773
1,3125;4772
1,3125;4771
1,3125;4770
1,3125;4769
1,3125;4768
1,3125;4767
1,3125;4766
1,3125;4765
1,3125;4764
1,3125;4763
1,3125;4762
1,3125;4761
1,3125;4760
1,3125;4759
1,3125;4758
1,3125;4757
1,3125;4756
1,3125;4755
1,3125;4754
1,3125;4753
1,3125;4752
1,3125;4751
1,3125;4750
1,3125;4749
1,3125;4748
1,3125;4747
1,3125;4746
1,3125;4745
1,3125;4744
1,3125;4743
1,3125;4742
1,3125;4741
1,3125;4740
1,3125;4739
1,3125;4738
1,3125;4737
1,3125;4736
1,3125;4735
1,3125;4734
1,3125;4733
1,3125;4732
1,3125;4731
1,3125;4730
1,3125;4729
1,3125;4728
1,3125;4727
1,3125;4726
1,3125;4725
1,3125;4724
1,3125;4723
1,3125;4722
1,3125;4721
1,3125;4720
1,3125;4719
1,3125;4718
1,3125;4717
1,3125;4716
1,3125;4715
1,3125;4714
1,3125;4713
1,3125;4712
1,3125;4711
1,3125;4710
1,3125;4709
1,3125;4708
1,3125;4707
1,3125;4706
1,3125;4705
1,3125;4704
1,3125;4703
1,3125;4702
1,3125;4701
1,3125;4700
1,3125;4699
1,3125;4698
1,3125;4697
1,3125;4696
1,3125;4695
1,3125;4694
1,3125;4693
1,3125;4692
1,3125;4691
1,3125;4690
1,3125;4689
1,3125;4688
1,3125;4687
1,3125;4686
1,3125;4685
1,3125;4684
1,3125;4683
1,3125;4682
1,3125;4681
1,3125;4680
1,3125;4679
1,3125;4678
1,3125;4677
1,3125;4676
1,3125;4675
1,3125;4674
1,3125;4673
1,3125;4672
1,3125;4671
1,3125;4670
1,3125;4669
1,3125;4668
1,3125;4667
1,3125;4666
1,3125;4665
1,3125;4664
1,3125;4663
1,3125;4662
1,3125;4661
1,3125;4660
1,3125;4659
1,3125;4658
1,3125;4657
1,3125;4656
1,3125;4655
1,3125;4654
1,3125;4653
1,3125;4652
1,3125;4651
1,3125;4650
1,3125;4649
1,3125;4648
1,3125;4647
1,3125;4646
1,3125;4645
1,3125;4644
1,3125;4643
1,3125;4642
1,3125;4641
1,3125;4640
1,3125;4639
1,3125;4638
1,3125;4637
1,3125;4636
1,3125;4635
1,3125;4634
1,3125;4633
1,3125;4632
1,3125;4631
1,3125;4630
1,3125;4629
1,3125;4628
1,3125;4627
1,3125;4626
1,3125;4625
1,3125;4624
1,3125;4623
1,3125;4622
1,3125;4621
1,3125;4620
1,3125;4619
1,3125;4618
1,3125;4617
1,3125;4616
1,3125;4615
1,3125;4614
1,3125;4613
1,3125;4612
1,3125;4611
1,3125;4610
1,3125;4609
1,3125;4608
1,3125;4607
1,3125;4606
1,3125;4605
1,3125;4604
1,3125;4603
1,3125;4602
1,3125;4601
1,3125;4600
1,3125;4599
1,3125;4598
1,3125;4597
1,3125;4596
1,3125;4595
1,3125;4594
1,3125;4593
1,3125;4592
1,3125;4591
1,3125;4590
1,3125;4589
1,3125;4588
1,3125;4587
1,3125;4586
1,3125;4585
1,3125;4584
1,3125;4583
1,3125;4582
1,3125;4581
1,3125;4580
1,3125;4579
1,3125;4578
1,3125;4577
1,3125;4576
1,3125;4575
1,3125;4574
1,3125;4573
1,3125;4572
1,3125;4571
1,3125;4570
1,3125;4569
1,3125;4568
1,3125;4567
1,3125;4566
1,3125;4565
1,3125;4564
1,3125;4563
1,3125;4562
1,3125;4561
1,3125;4560
1,3125;4559
1,3125;4558
1,3125;4557
1,3125;4556
1,3125;4555
1,3125;4554
1,3125;4553
1,3125;4552
1,3125;4551
1,3125;4550
1,3125;4549
1,3125;4548
1,3125;4547
1,3125;4546
1,3125;4545
1,3125;4544
1,3125;4543
1,3125;4542
1,3125;4541
1,3125;4540
1,3125;4539
1,3125;4538
1,3125;4537
1,3125;4536
1,3125;4535
1,3125;4534
1,3125;4533
1,3125;4532
1,3125;4531
1,3125;4530
1,3125;4529
1,3125;4528
1,3125;4527
1,3125;4526
1,3125;4525
1,3125;4524
1,3125;4523
1,3125;4522
